,Brightness_Class,Id
12093,1,16474
12094,1,26864
12095,1,13033
12096,0,17751
12097,1,29527
12098,1,4322
12099,0,21497
12100,0,26213
12101,0,5007
12102,1,12902
12103,0,24089
12104,1,13782
12105,1,25045
12106,1,19977
12107,1,3370
12108,0,15419
12109,0,8567
12110,0,18330
12111,1,30581
12112,1,5477
12113,1,19650
12114,0,25158
12115,1,19586
12116,0,13509
12117,1,857
12118,1,29922
12119,1,10050
12120,0,8916
12121,1,23217
12122,0,21922
12123,1,23649
12124,0,25022
12125,0,1424
12127,1,5269
12128,0,10102
12130,1,24600
12131,0,19168
12132,0,5646
12134,1,25203
12135,0,3799
12136,0,17676
12137,0,19946
12138,1,29241
12139,0,8477
12140,0,3614
12141,0,346
12142,1,16849
12143,0,14910
12144,1,26948
12145,0,21715
12147,0,14109
12148,0,8560
12149,1,21034
12150,1,30139
12151,1,26097
12152,1,7239
12153,0,2634
12154,0,17518
12155,0,25578
12156,0,6289
12157,0,5625
12158,0,18389
12159,1,27614
12160,0,19443
12161,0,27861
12162,0,23037
12163,0,1063
12164,1,13059
12165,0,1461
12166,0,28977
12167,0,13436
12168,0,13984
12169,1,27339
12170,1,10824
12171,0,15101
12172,0,30933
12173,0,25699
12174,1,26502
12176,0,11470
12177,0,7251
12178,1,18009
12179,0,23123
12180,0,28339
12181,1,15498
12182,0,8611
12183,1,20576
12184,0,15347
12185,0,5619
12186,1,20066
12187,1,4107
12188,0,27635
12189,1,11505
12190,0,16768
12191,1,12927
12192,0,25541
12193,0,3035
12194,0,4278
12195,0,2444
12196,1,30964
12197,0,17516
12198,0,27755
12199,1,26483
12200,0,12159
12201,0,5874
12202,1,25290
12203,0,20355
12204,1,14842
12205,0,22172
12206,0,6155
12207,1,19439
12208,1,11954
12209,1,1812
12210,0,21020
12211,0,23629
12212,0,12265
12213,0,11361
12214,1,2376
12215,1,25510
12216,1,14140
12217,0,29715
12218,0,18506
12219,1,26126
12220,0,5973
12221,0,10486
12222,0,17663
12223,0,24938
12224,1,6299
12225,0,18626
12226,0,17099
12227,0,8319
12228,1,26662
12229,1,28631
12230,0,29388
12231,0,16198
12232,1,21457
12233,1,9230
12234,0,30084
12235,0,763
12236,0,470
12237,1,20204
12238,1,26918
12239,0,28001
12240,1,12588
12241,0,29907
12242,0,9019
12243,1,19940
12244,0,23381
12245,0,15996
12246,1,6731
12247,0,12000
12248,0,29803
12249,1,15865
12250,0,28432
12251,1,9737
12252,1,3841
12253,0,13832
12254,1,4357
12255,1,11023
12256,0,18778
12257,1,13562
12258,0,3079
12259,0,30753
12260,1,13937
12261,1,30619
12262,0,5791
12263,0,27943
12264,0,15675
12265,1,9469
12267,0,9292
12268,0,4589
12269,0,4599
12270,1,6601
12271,1,19028
12272,1,19748
12273,0,10373
12274,1,17760
12275,0,11500
12276,1,25453
12277,1,29486
12278,1,30361
12279,1,15208
12280,0,13931
12281,0,19747
12282,0,25776
12283,1,26310
12284,0,21924
12285,1,888
12286,0,20080
12287,0,22130
12288,0,11616
12289,1,3388
12290,0,18647
12291,0,25898
12292,0,10925
12293,1,26402
12294,0,29650
12295,0,3850
12296,0,28353
12297,1,14268
12298,0,20244
12299,0,22383
12300,0,25801
12301,0,7458
12302,1,24726
12303,1,4009
12304,1,22141
12305,1,469
12306,0,19206
12307,0,1267
12308,0,16650
12309,1,17152
12311,1,4355
12312,0,15818
12314,1,21953
12315,0,2186
12316,1,4210
12317,0,5799
12318,1,23718
12319,0,11729
12320,1,358
12321,0,4421
12322,0,27329
12323,0,17912
12324,1,7867
12325,1,9707
12326,1,16188
12327,1,23682
12328,1,13326
12329,0,23156
12330,0,22573
12331,1,15995
12332,0,14577
12333,0,16332
12334,1,12229
12335,1,24635
12336,0,28046
12337,0,11727
12338,1,19286
12339,0,5733
12340,0,23384
12341,0,26394
12343,1,24244
12344,1,22217
12345,0,14045
12346,0,29239
12347,1,10749
12348,0,21065
12349,1,22117
12350,0,26996
12351,0,7552
12352,0,29290
12353,0,24864
12354,1,6713
12355,1,21818
12356,0,747
12357,1,16218
12358,0,8987
12360,0,22591
12361,0,27612
12362,0,17285
12363,0,12549
12364,0,14323
12365,1,14169
12366,0,9259
12367,1,8948
12368,0,16994
12369,0,2735
12370,0,2766
12371,0,10495
12372,0,10147
12373,0,18666
12374,0,19764
12375,0,6932
12376,1,21412
12377,0,962
12378,1,15473
12379,1,14704
12380,1,27425
12382,1,4498
12383,0,15857
12384,1,20631
12385,0,14564
12387,0,7444
12388,1,9722
12389,1,2565
12390,0,20394
12391,0,13029
12392,0,20685
12393,0,25138
12394,0,4587
12395,0,17678
12396,0,8164
12397,0,29438
12398,1,26660
12399,1,21132
12400,0,1910
12401,0,26081
12402,0,15173
12403,1,9617
12404,0,26484
12405,0,14085
12406,1,7123
12407,0,10494
12408,0,10610
12409,1,30644
12410,0,408
12411,0,14150
12412,0,18404
12413,0,24658
12414,1,10687
12416,1,1034
12417,0,4792
12418,1,22860
12419,1,28332
12420,1,19847
12421,1,19357
12422,1,1544
12423,0,1376
12424,1,12548
12425,1,24497
12426,1,16852
12427,0,22531
12429,0,12005
12430,0,8241
12431,0,5864
12432,1,27020
12433,1,3822
12434,0,6405
12435,1,28909
12436,0,13136
12437,1,15655
12438,0,23182
12439,0,21109
12440,0,19952
12441,0,7279
12442,0,17716
12443,1,3173
12444,0,4667
12445,1,20832
12446,0,17402
12447,0,12091
12448,0,23937
12449,0,16126
12450,0,19623
12451,1,8736
12452,0,25381
12453,0,22019
12454,1,16017
12455,1,1954
12456,1,11984
12457,0,19985
12458,0,3265
12459,0,5402
12460,0,29522
12461,0,16409
12462,1,10550
12463,0,7653
12464,1,1103
12465,0,1358
12466,0,26385
12467,0,30452
12468,1,24351
12469,0,9373
12470,1,5085
12471,0,13895
12472,0,23294
12473,0,25881
12474,1,8934
12475,0,21519
12476,0,9865
12478,1,770
12479,0,26062
12480,1,29594
12481,0,9644
12482,0,6850
12484,1,9509
12485,1,12305
12486,1,28006
12487,0,10970
12488,1,9695
12489,0,11676
12490,1,26884
12491,0,3540
12492,1,9999
12493,1,5754
12494,0,27854
12495,1,1651
12496,0,11841
12497,1,5234
12498,0,5079
12501,0,1447
12502,0,23273
12503,0,17457
12504,0,4818
12505,0,13966
12506,1,10674
12508,1,3162
12509,1,16293
12510,0,12964
12511,1,25157
12512,0,9405
12513,0,7563
12515,1,3100
12516,1,27543
12517,1,7007
12518,1,16379
12520,0,12688
12521,0,10511
12522,0,22666
12523,0,15875
12524,0,12705
12525,0,4260
12526,1,16907
12527,0,18756
12528,1,4871
12529,1,10735
12530,0,17313
12531,0,21820
12532,0,3959
12533,1,3074
12534,0,15346
12535,1,8109
12536,0,6411
12537,1,18751
12538,1,7472
12539,1,10422
12540,0,30550
12541,0,28347
12543,1,14743
12544,1,22439
12545,0,3716
12546,1,23257
12547,1,8334
12548,0,15842
12549,1,28221
12550,0,22073
12551,0,1413
12552,1,7213
12553,1,5711
12554,1,7500
12556,0,17766
12557,0,28282
12558,0,17984
12559,1,12792
12560,1,13497
12562,0,1524
12563,1,17836
12564,1,22940
12565,0,30392
12566,1,390
12567,1,1584
12569,1,23793
12571,0,15242
12572,0,332
12573,1,30124
12574,0,29638
12575,0,30240
12576,1,3318
12579,1,14388
12580,0,12052
12582,0,4069
12583,1,11745
12584,0,110
12585,1,23130
12586,0,8667
12587,1,1834
12588,0,12393
12589,0,6337
12590,0,7140
12591,1,12416
12592,1,24855
12593,0,2488
12594,0,2300
12595,1,16479
12596,0,9247
12597,0,8126
12598,1,7011
12600,0,10464
12601,0,23638
12603,1,5916
12604,0,18220
12605,1,23870
12606,0,15837
12607,1,4267
12608,1,19846
12609,1,25083
12610,1,3109
12611,0,17953
12612,1,27726
12613,0,26326
12615,1,28178
12616,0,24852
12618,0,5758
12619,1,22664
12621,0,8409
12622,0,15285
12623,1,5531
12624,1,11158
12625,0,4768
12626,1,18355
12627,0,29046
12628,0,3881
12629,0,30502
12630,0,17995
12631,0,2129
12632,1,2588
12633,0,5612
12634,1,29732
12635,0,25579
12636,1,24434
12637,1,4323
12638,0,9578
12639,1,11680
12640,1,1731
12641,0,22598
12642,0,27718
12643,1,1634
12644,1,22261
12645,1,1799
12646,0,10053
12647,1,3332
12648,1,30801
12649,0,13473
12650,0,14710
12651,0,21336
12652,0,6160
12653,0,27610
12654,0,5988
12655,1,22249
12656,1,7778
12657,1,25509
12658,0,22737
12659,0,13655
12660,0,27905
12661,0,25622
12662,0,27335
12663,1,21048
12664,0,22623
12665,0,19473
12666,1,18376
12667,1,27526
12668,1,14678
12669,1,12437
12670,0,15363
12671,0,2178
12672,1,21705
12673,0,23646
12674,0,23306
12675,1,16194
12676,0,8670
12677,0,1703
12678,0,24173
12679,1,1456
12680,1,17483
12681,1,17720
12682,0,2564
12683,0,17157
12684,0,4178
12685,1,8143
12686,1,23178
12687,0,2291
12688,0,7840
12689,1,24357
12690,0,25058
12691,1,20878
12692,1,7100
12693,1,19427
12694,1,18867
12695,1,28297
12696,0,7522
12697,1,667
12698,1,22183
12699,0,22516
12701,0,18218
12702,1,506
12703,0,18897
12704,1,19155
12705,0,8492
12706,0,7389
12707,1,17514
12708,1,25876
12709,0,3679
12710,0,3401
12711,0,30160
12712,0,18977
12713,0,31028
12714,1,24035
12715,1,21182
12716,1,21776
12717,0,7005
12718,1,21329
12719,0,28691
12720,0,20344
12721,1,3934
12722,0,21824
12723,1,27175
12724,0,20983
12725,0,5894
12726,1,25545
12727,0,16290
12728,0,27625
12730,1,3588
12731,0,27986
12732,0,20142
12733,1,25205
12734,1,10477
12735,0,9736
12736,1,3272
12737,0,12219
12738,1,10667
12739,0,18872
12740,0,16448
12741,0,11234
12742,1,26055
12743,0,5217
12744,0,14287
12745,0,27619
12746,0,2126
12747,0,17750
12748,0,11222
12749,1,1383
12750,1,10709
12751,0,865
12752,0,20533
12753,1,23945
12754,0,12376
12755,0,10472
12756,0,11752
12757,0,24910
12758,0,18931
12759,0,404
12760,0,10396
12761,0,659
12762,0,23404
12763,1,29889
12764,1,3380
12765,0,15600
12766,0,6964
12767,0,27682
12768,0,24375
12769,1,14822
12770,1,21368
12771,0,5887
12772,1,6134
12773,1,29944
12774,1,23767
12775,1,2191
12776,0,21147
12777,0,10313
12778,0,29365
12779,0,10002
12780,0,5501
12781,0,16134
12782,0,6914
12783,0,18733
12784,1,23450
12786,0,20476
12787,0,18204
12788,0,2308
12790,0,2942
12791,1,296
12792,0,2973
12793,1,13429
12794,1,18821
12795,1,28177
12796,0,6185
12797,1,14044
12798,0,19124
12799,0,11399
12800,0,30531
12801,0,18184
12802,0,26280
12803,0,2924
12804,0,15312
12805,0,1259
12806,0,2792
12807,1,8695
12808,0,7651
12809,1,7718
12810,0,3453
12811,0,23953
12812,0,23898
12813,0,25902
12814,1,13138
12815,0,10478
12816,1,14385
12817,1,19379
12818,0,5609
12819,0,14473
12820,1,23730
12821,1,11000
12822,1,22123
12823,1,1273
12824,1,1608
12825,1,8690
12826,0,29736
12828,0,11749
12829,0,6745
12830,0,27191
12831,0,6712
12832,0,19413
12833,1,14608
12835,0,7683
12836,0,67
12837,1,6894
12838,0,20482
12839,1,700
12840,0,203
12841,1,19797
12842,1,25397
12843,0,29962
12844,0,17709
12845,1,598
12846,0,10582
12847,1,19982
12848,0,23796
12850,0,12804
12851,0,15985
12852,0,5413
12853,0,15935
12854,1,12686
12855,1,19243
12856,0,19105
12857,1,1687
12858,0,27422
12859,1,29858
12860,1,12564
12861,1,18210
12862,0,29558
12863,1,2549
12864,0,15288
12865,1,5820
12866,0,14661
12867,1,4824
12868,1,15433
12869,0,17111
12871,1,16021
12872,0,29504
12874,0,25765
12875,0,17662
12876,1,4600
12877,0,8717
12878,0,2403
12879,0,12996
12880,0,10525
12881,0,16158
12883,0,23707
12884,1,6779
12885,1,14774
12886,0,22663
12887,1,14054
12888,1,19711
12889,0,6224
12890,0,18291
12891,0,4849
12892,0,3242
12893,0,5064
12894,0,18890
12895,0,2653
12896,0,30664
12897,0,29371
12898,1,19149
12899,0,25960
12900,0,6524
12901,1,27267
12902,1,193
12903,0,9683
12904,0,25755
12905,0,18407
12906,0,13503
12907,0,16776
12908,0,5106
12909,0,7453
12910,1,18203
12911,1,23159
12912,1,22521
12914,0,15062
12915,1,12368
12916,1,2161
12917,1,29491
12918,0,9388
12919,0,9561
12920,0,15379
12921,1,12953
12922,1,5045
12923,0,24553
12924,0,3953
12925,0,3393
12926,0,21509
12927,0,3040
12928,0,22572
12930,1,10625
12931,1,21112
12932,0,4573
12933,1,17029
12934,0,23968
12935,1,5341
12936,1,4956
12937,0,21447
12938,1,21401
12939,0,3014
12940,1,24459
12941,0,18415
12942,1,14110
12943,0,24542
12944,0,22112
12945,1,21911
12946,1,7692
12947,0,410
12948,1,14944
12949,0,5671
12950,0,15799
12951,0,21267
12952,1,10549
12953,0,21664
12954,0,27498
12955,1,14813
12956,1,707
12957,1,11475
12958,1,19199
12959,1,13036
12961,0,10296
12962,0,22009
12963,1,15661
12964,0,18837
12965,0,14707
12966,1,3520
12967,0,23979
12968,1,1324
12969,0,21989
12970,1,9205
12971,0,13262
12972,0,4568
12973,1,11281
12974,1,3986
12975,1,5120
12976,0,12433
12977,1,26663
12978,0,6616
12979,0,25718
12980,0,18871
12981,1,5219
12982,1,26704
12983,0,20287
12986,0,29909
12987,1,13574
12988,0,23903
12989,0,8130
12990,0,6324
12991,0,2439
12992,1,4393
12993,0,8714
12994,0,30279
12995,0,21843
12996,0,4005
12997,0,17688
12998,0,25078
12999,1,5434
13000,0,12490
13001,0,2443
13002,0,28597
13003,1,3722
13004,0,3523
13005,0,30033
13006,0,17526
13007,1,20924
13008,0,18615
13009,1,15200
13010,1,6326
13011,0,11442
13012,0,23844
13013,0,11647
13014,0,8815
13015,0,15314
13016,0,29905
13017,0,28489
13018,1,19671
13019,0,12247
13020,1,12655
13021,1,9221
13024,1,14628
13025,0,19816
13026,1,6547
13027,0,27754
13028,0,6511
13029,1,27725
13031,0,24563
13032,0,9267
13033,1,15109
13034,0,30807
13035,1,4517
13036,0,10669
13037,1,24446
13038,0,29085
13039,0,16387
13040,0,6905
13042,1,23001
13043,1,13396
13044,0,19664
13045,1,22943
13046,0,13146
13047,0,5855
13048,1,23437
13049,0,758
13050,1,15290
13051,1,29096
13052,1,7585
13053,0,9603
13054,1,11946
13056,0,18893
13057,0,615
13058,0,9972
13059,1,12690
13060,0,2037
13061,1,3887
13062,0,22142
13063,1,22007
13064,0,27676
13065,0,5890
13066,1,25057
13067,0,17525
13068,0,8800
13069,0,21552
13070,0,5989
13071,0,4053
13072,1,7609
13073,0,9296
13074,1,9053
13075,1,19554
13076,0,25209
13077,1,321
13078,0,16384
13079,1,23230
13080,1,26267
13081,0,17693
13082,0,15051
13083,1,16361
13084,1,22427
13085,0,9457
13086,1,14454
13087,0,23723
13088,1,5601
13089,1,15149
13090,0,20214
13091,0,6491
13092,0,29936
13093,1,2665
13094,0,906
13095,1,22911
13096,0,17584
13097,0,5853
13098,0,14975
13099,0,24782
13101,0,11180
13102,0,8523
13103,1,28393
13104,1,24158
13105,0,218
13106,0,5223
13107,1,23667
13108,1,498
13109,0,29005
13110,0,9165
13111,0,15860
13112,0,30098
13113,0,16742
13114,1,4172
13115,0,8145
13116,0,8383
13117,0,25816
13118,1,6240
13120,1,13878
13121,0,23227
13122,1,16700
13123,1,19610
13124,1,2945
13125,1,5199
13126,0,17869
13127,0,3507
13128,1,21145
13129,1,6455
13130,0,28050
13131,0,24876
13132,1,21854
13133,0,3356
13134,0,13317
13135,1,13716
13137,0,12050
13139,1,5506
13140,0,5665
13141,0,14160
13142,0,932
13143,1,7104
13144,0,5395
13145,0,1943
13146,1,10835
13147,0,10789
13148,0,21826
13149,1,21153
13150,1,30369
13151,1,18760
13152,0,24781
13153,0,1548
13154,1,23657
13155,0,21532
13156,0,17241
13157,0,24746
13158,0,24815
13159,0,8102
13160,1,26151
13161,0,19726
13162,0,29036
13163,1,4310
13164,1,11587
13165,0,6875
13166,1,14469
13167,1,26815
13168,0,24877
13169,0,12079
13170,0,12835
13171,1,27681
13172,0,1532
13173,0,1231
13175,1,23039
13176,0,26734
13177,1,1467
13178,0,30401
13179,0,2147
13180,0,2994
13181,0,18606
13182,0,15715
13183,1,15889
13184,0,23179
13185,0,779
13186,1,7517
13187,0,9160
13188,0,5645
13190,1,6499
13191,1,19772
13192,0,20937
13193,0,7666
13194,1,16358
13195,0,29209
13196,0,6474
13197,1,10713
13198,1,22114
13199,0,19228
13200,1,15894
13201,1,10708
13202,0,20334
13203,0,30141
13204,0,19031
13205,1,19434
13206,0,11036
13207,0,21436
13208,0,15800
13209,1,10854
13210,1,27039
13211,1,27564
13212,0,20616
13213,0,14027
13214,1,18727
13215,0,19924
13217,0,2228
13218,0,23057
13219,1,29258
13220,0,30449
13221,0,21503
13222,0,1694
13223,0,16486
13224,1,27314
13225,0,5773
13226,1,12956
13227,1,10976
13228,0,12037
13229,1,25247
13231,0,25484
13232,1,24202
13233,0,24895
13234,1,9580
13235,1,27210
13236,0,20519
13237,1,10201
13238,0,17351
13239,0,3700
13240,0,2352
13241,1,28800
13242,1,11738
13244,0,14818
13245,0,13355
13246,0,28260
13247,0,21698
13248,1,6391
13249,1,19009
13250,1,23009
13252,0,13640
13253,0,24222
13254,0,17066
13255,0,22413
13256,0,1945
13257,1,26524
13258,1,18023
13259,0,25182
13260,1,1884
13261,0,19779
13262,0,22355
13263,1,28945
13264,0,4274
13265,0,15053
13266,1,8500
13267,1,23265
13268,0,9696
13269,0,27063
13270,0,24037
13271,0,8063
13273,0,19798
13274,0,7353
13275,0,12330
13276,0,24051
13277,1,11893
13278,0,21243
13280,0,8870
13281,1,1946
13282,0,28113
13283,0,5604
13284,0,22551
13285,0,25795
13286,0,22492
13287,0,21915
13288,0,13816
13289,1,27294
13290,0,2747
13291,0,21952
13292,0,18409
13293,0,28204
13294,0,26824
13295,0,16972
13296,1,10398
13297,0,26651
13298,1,7118
13299,1,23536
13300,0,1690
13301,1,163
13302,0,21534
13303,0,24376
13304,0,10378
13305,0,12251
13306,1,19056
13308,1,2035
13310,1,27297
13311,1,11573
13312,0,11067
13313,1,16537
13314,0,23724
13315,0,1249
13316,0,16177
13317,0,7697
13318,0,30890
13319,1,24785
13320,1,29818
13321,0,10738
13322,0,1362
13323,0,1313
13324,1,29284
13326,0,20695
13327,0,12854
13328,1,4422
13329,0,965
13330,1,22158
13331,0,18354
13332,1,5517
13333,0,20675
13334,0,254
13335,0,17994
13336,0,2566
13337,0,5467
13338,0,29984
13339,1,14724
13340,0,4695
13341,0,9075
13342,0,4821
13344,0,16549
13346,0,17838
13347,0,12578
13348,0,22300
13349,0,10960
13350,0,24065
13351,0,5546
13352,0,10354
13353,1,20326
13354,0,22204
13355,0,18700
13356,0,5080
13357,1,18627
13358,0,21107
13359,1,15736
13360,0,24853
13361,0,15364
13362,0,4535
13363,1,1133
13364,0,6655
13365,1,6904
13366,0,8189
13367,1,29205
13368,0,2288
13369,1,24475
13370,0,28269
13371,1,12815
13372,0,3082
13373,0,20688
13374,0,22693
13375,0,4436
13376,0,20822
13377,0,12524
13378,1,14901
13379,0,24240
13380,0,26654
13381,0,18362
13382,1,24349
13383,0,10403
13384,0,17344
13385,0,24302
13386,0,1850
13387,0,10391
13388,1,17905
13389,0,16693
13390,0,14386
13391,1,2663
13392,1,9438
13393,0,14137
13394,0,19148
13395,0,30152
13396,1,10558
13397,1,13551
13399,1,25641
13400,0,23491
13401,1,14104
13402,1,24750
13403,0,14466
13404,1,18049
13405,0,7130
13406,0,23779
13407,0,14258
13408,0,28995
13409,0,25712
13410,0,30995
13411,1,30697
13412,1,18805
13413,1,20255
13414,0,27312
13415,1,29414
13416,1,1904
13417,1,11492
13418,1,14147
13419,0,11154
13420,1,27069
13422,1,22458
13423,0,13346
13424,1,599
13425,1,13185
13426,1,7990
13427,0,1771
13428,1,19406
13429,0,6259
13430,0,4242
13431,1,10696
13432,0,26881
13433,1,9807
13434,0,1434
13436,0,18246
13437,0,22414
13438,1,28219
13439,0,28515
13440,0,29792
13441,0,23328
13442,0,24481
13443,1,22907
13444,1,25754
13445,0,17400
13446,0,26316
13447,1,22095
13448,0,17846
13449,1,25273
13450,1,24449
13451,1,26021
13452,0,10417
13453,1,19852
13454,0,7832
13455,0,13000
13456,0,13717
13457,0,5969
13458,0,24539
13460,1,7351
13461,1,6794
13462,1,16371
13463,1,27200
13464,0,26159
13465,0,22180
13466,1,4324
13467,0,28587
13468,0,7890
13469,1,9792
13470,1,14897
13471,1,10131
13472,0,22195
13473,1,30885
13474,1,6364
13476,1,3371
13477,0,16029
13478,0,17348
13479,0,17000
13480,0,16950
13481,1,14623
13482,1,14613
13483,0,6870
13484,0,10580
13485,0,26828
13486,1,30150
13487,0,5354
13488,0,17296
13489,1,22400
13490,0,17345
13491,1,1729
13492,1,16878
13493,0,27133
13494,0,8810
13495,0,15227
13496,0,12454
13498,0,14578
13499,1,2812
13500,0,8958
13501,0,22714
13502,0,7158
13503,1,7766
13504,0,16522
13505,1,30981
13506,0,20304
13507,1,20081
13508,0,13414
13509,0,29679
13511,0,19961
13512,0,1225
13513,0,18616
13514,1,5813
13515,0,23660
13516,1,27602
13517,1,11629
13518,1,14043
13519,0,30911
13520,0,6672
13521,0,25723
13522,1,17475
13523,0,14311
13524,1,9620
13525,1,3305
13526,0,2639
13527,0,9396
13528,1,27946
13529,1,359
13530,0,1798
13531,0,24555
13532,1,31018
13533,0,12623
13534,0,5452
13535,0,15073
13536,0,3315
13537,1,15764
13538,1,23605
13539,0,315
13540,0,28120
13541,0,13935
13542,0,2353
13543,1,11856
13544,1,19576
13545,0,22330
13546,0,27724
13547,0,11352
13548,1,6346
13549,1,1846
13550,1,10062
13551,1,4365
13552,1,22315
13553,1,10298
13554,0,25996
13555,1,27037
13556,0,22493
13557,0,11598
13558,0,16192
13559,0,30220
13560,1,27643
13561,0,14280
13562,1,25685
13563,0,6841
13564,0,27832
13565,0,8537
13566,0,1462
13567,0,26158
13568,1,13197
13569,1,13041
13570,0,4761
13571,1,9616
13572,1,13200
13573,1,27256
13574,0,3360
13575,1,24060
13576,0,7856
13577,0,20378
13578,0,15983
13579,0,25559
13581,0,29458
13582,1,1947
13583,0,8541
13584,0,8198
13585,0,13767
13586,0,14103
13587,1,22188
13588,1,24868
13590,1,27243
13591,1,26863
13592,0,8713
13593,0,5215
13594,1,11510
13595,0,30085
13596,0,28499
13597,0,21667
13598,0,20038
13599,0,7209
13600,1,10786
13601,0,25262
13603,1,13633
13604,0,30886
13605,1,30711
13606,1,21455
13607,1,17396
13609,1,15369
13610,0,4923
13611,0,9703
13612,0,25697
13613,0,29251
13614,0,2051
13615,0,22898
13616,0,19917
13617,1,19067
13618,1,18228
13619,1,28125
13621,0,11147
13622,1,3430
13623,0,3188
13624,1,12874
13625,1,20133
13626,0,22513
13627,0,24683
13628,0,17484
13629,0,2034
13630,1,11835
13631,0,14459
13632,0,20841
13633,1,27180
13634,0,6039
13635,1,27215
13636,0,14788
13637,0,20471
13638,0,6629
13639,0,21762
13640,1,1073
13641,0,9216
13642,0,529
13644,0,23155
13645,0,29211
13646,0,10219
13647,0,29442
13648,1,22273
13649,0,27859
13650,1,15957
13651,1,16719
13653,0,30308
13654,0,23984
13655,1,745
13656,0,5249
13657,0,4767
13658,1,4253
13659,0,29918
13660,0,24603
13661,0,13828
13662,1,8864
13663,1,2520
13664,0,3028
13665,0,2201
13666,1,23114
13667,1,19600
13668,0,14080
13669,1,12657
13670,1,23641
13671,0,7063
13672,0,5117
13673,0,6987
13674,1,17278
13675,0,17991
13677,1,4627
13679,0,20778
13680,1,3957
13681,0,8240
13682,0,17290
13683,0,25452
13684,1,30852
13685,1,15591
13686,0,26808
13687,0,29518
13688,0,30179
13689,0,16977
13690,0,9265
13691,0,7927
13692,1,29264
13693,0,18476
13694,0,2983
13695,1,3895
13696,1,18241
13697,0,5158
13698,0,21129
13699,0,30605
13701,0,15153
13702,1,23766
13703,1,24369
13705,1,12654
13706,1,10384
13707,1,25799
13708,1,12907
13709,1,1314
13710,0,240
13711,1,12826
13712,1,26070
13713,1,222
13714,0,15926
13715,1,18235
13716,0,2206
13717,1,25932
13718,0,30533
13719,0,6680
13720,0,29739
13721,1,23769
13722,1,30712
13723,0,8091
